,Unnamed: 0,Movie Title,Gross Revenue (USD),Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD)
235,288,Creed II,"$115,715,889","Drama, Sport",tt6343314,130.0,7.2,"$214,215,889"
236,289,Unbroken,"$115,637,895","Biography, Drama, Sport",tt1809398,137.0,7.2,"$161,459,297"
237,290,Peter Rabbit,"$115,253,424","Adventure, Comedy, Family",tt5117670,95.0,6.6,"$351,266,433"
238,291,Girls Trip,"$115,171,585","Adventure, Comedy, Drama",tt3564472,122.0,6.2,"$140,552,359"
239,292,Dumbo,"$114,766,307","Adventure, Family, Fantasy",tt3861390,112.0,6.6,"$353,284,621"
240,293,Fifty Shades Darker,"$114,376,885","Drama, Romance",tt4465564,118.0,4.6,"$381,545,846"
241,294,Night at the Museum: Secret of the Tomb,"$113,746,621","Adventure, Comedy, Family",tt2692250,98.0,6.2,"$363,204,635"
242,295,Magic Mike,"$113,721,571","Comedy, Drama",tt1915581,110.0,6.1,"$167,739,368"
243,296,Bad Moms,"$113,257,297",Comedy,tt4651520,100.0,6.2,"$183,936,074"
244,297,The Bourne Legacy,"$113,203,870","Action, Adventure, Thriller",tt1194173,135.0,6.7,"$276,144,750"
245,298,The Hangover Part III,"$112,200,072","Comedy, Crime",tt1951261,100.0,5.8,"$362,000,072"
246,299,Mr. Peabody & Sherman,"$111,506,430","Animation, Adventure, Comedy",tt0864835,92.0,6.8,"$275,698,039"
247,300,Glass,"$111,048,468","Drama, Sci-Fi, Thriller",tt4598720,71.0,8.2,"$246,999,039"
248,303,Spy,"$110,825,712","Action, Comedy, Crime",tt0372538,110.0,6.6,"$235,666,219"
249,305,Godzilla: King of the Monsters,"$110,500,138","Action, Adventure, Fantasy",tt3741700,132.0,6.7,"$386,600,138"
250,306,Valentine's Day,"$110,485,654","Comedy, Romance",tt0817230,125.0,5.7,"$216,485,654"
251,307,Trainwreck,"$110,212,700","Comedy, Drama, Romance",tt3152624,125.0,6.2,"$140,795,793"
252,308,Creed,"$109,767,581","Drama, Sport",tt1632705,77.0,6.6,"$173,567,581"
253,311,The Upside,"$108,252,517","Comedy, Drama",tt1987680,126.0,6.7,"$125,852,517"
254,312,Little Women,"$108,101,214","Drama, Romance",tt6495094,112.0,4.6,"$206,006,503"
255,314,Hop,"$108,085,305","Animation, Adventure, Comedy",tt1411704,95.0,5.4,"$183,953,723"
256,315,Baby Driver,"$107,825,862","Action, Crime, Drama",tt3890160,113.0,7.6,"$226,945,087"
257,316,Epic,"$107,518,682","Animation, Adventure, Family",tt0848537,102.0,6.7,"$268,426,634"
258,317,Captain Phillips,"$107,100,855","Biography, Crime, Drama",tt1535109,134.0,7.8,"$218,791,811"
259,318,Black Swan,"$106,954,678","Drama, Thriller",tt0947798,108.0,8.0,"$329,398,046"
260,319,300: Rise of an Empire,"$106,580,051","Action, Drama",tt1253863,102.0,6.2,"$337,580,051"
261,320,The Lego Movie 2: The Second Part,"$105,806,508","Animation, Action, Adventure",tt3513498,107.0,6.7,"$192,306,508"
262,321,Robin Hood,"$105,269,730","Action, Adventure, Drama",tt0955308,140.0,6.6,"$86,489,031"
263,329,Pitch Perfect 3,"$104,897,530","Comedy, Music",tt4765284,93.0,5.8,"$185,400,345"
264,330,The Chronicles of Narnia: The Voyage of the Dawn Treader,"$104,386,950","Adventure, Family, Fantasy",tt0980970,113.0,6.3,"$415,686,217"
265,331,Paranormal Activity 3,"$104,007,828","Horror, Mystery, Thriller",tt1778304,83.0,5.8,"$207,039,844"
266,332,Journey 2: The Mysterious Island,"$103,860,290","Action, Adventure, Comedy",tt1397514,94.0,5.8,"$335,260,290"
267,333,The Mule,"$103,804,407","Crime, Drama, Thriller",tt0804509,100.0,6.2,"$174,804,407"
268,336,Rise of the Guardians,"$103,412,758","Animation, Action, Adventure",tt1446192,97.0,7.3,"$306,941,670"
269,337,Independence Day: Resurgence,"$103,144,286","Action, Adventure, Sci-Fi",tt1628841,120.0,5.2,"$389,681,935"
270,338,The Expendables,"$103,068,524","Action, Adventure, Thriller",tt1320253,103.0,6.5,"$274,470,394"
271,339,Just Go with It,"$103,028,109","Comedy, Romance",tt1564367,117.0,6.4,"$214,945,591"
272,340,Murder on the Orient Express,"$102,826,543","Crime, Drama, Mystery",tt3402236,114.0,6.5,"$352,789,811"
273,341,The Girl with the Dragon Tattoo,"$102,515,793","Crime, Drama, Mystery",tt1568346,158.0,7.8,"$232,617,430"
274,342,The Conjuring 2,"$102,470,008","Horror, Mystery, Thriller",tt3065204,134.0,7.4,"$320,392,818"
275,343,The Maze Runner,"$102,427,862","Action, Mystery, Sci-Fi",tt1790864,113.0,6.8,"$348,319,861"
276,344,Annabelle: Creation,"$102,092,201","Horror, Mystery, Thriller",tt5140878,109.0,6.5,"$306,515,884"
277,345,The Equalizer 2,"$102,084,362","Action, Crime, Thriller",tt3766354,121.0,6.7,"$190,400,157"
278,346,Bad Grandpa,"$102,003,019",Comedy,tt3063516,92.0,6.5,"$151,826,547"
279,347,Pacific Rim,"$101,802,906","Action, Adventure, Sci-Fi",tt1663662,131.0,6.9,"$411,002,906"
280,348,The Equalizer,"$101,530,738","Action, Crime, Thriller",tt0455944,132.0,7.2,"$192,330,738"
281,349,This Is the End,"$101,470,202",Comedy,tt1245492,107.0,6.6,"$126,041,322"
282,350,Noah,"$101,200,044","Action, Adventure, Drama",tt1091821,,5.6,"$1,035,603"
283,356,Rampage,"$101,028,233","Action, Adventure, Sci-Fi",tt2231461,107.0,6.1,"$428,028,233"
284,357,Arrival,"$100,546,139","Drama, Mystery, Sci-Fi",tt2543164,116.0,7.9,"$203,388,186"
285,358,Due Date,"$100,539,043","Comedy, Drama",tt1231583,95.0,6.5,"$211,780,824"
286,359,A Wrinkle in Time,"$100,478,608","Adventure, Family, Fantasy",tt1620680,109.0,4.2,"$132,675,864"
287,360,Fifty Shades Freed,"$100,407,760","Drama, Romance, Thriller",tt4477536,105.0,4.5,"$371,985,018"
288,361,Bad Teacher,"$100,292,856","Comedy, Romance",tt1284575,92.0,5.7,"$216,197,492"
289,362,Yogi Bear,"$100,246,011","Animation, Adventure, Comedy",tt1302067,80.0,4.6,"$203,518,375"
290,363,Cowboys & Aliens,"$100,240,551","Action, Sci-Fi, Thriller",tt0409847,119.0,6.0,"$174,822,325"
291,364,Kingsman: The Golden Circle,"$100,234,838","Action, Adventure, Comedy",tt4649466,141.0,6.8,"$410,902,662"
292,365,Edge of Tomorrow,"$100,206,256","Action, Adventure, Sci-Fi",tt1631867,113.0,7.9,"$370,541,256"
293,366,Passengers,"$100,014,699","Drama, Romance, Sci-Fi",tt1355644,116.0,7.0,"$303,144,152"
294,367,Gnomeo & Juliet,"$99,967,670","Animation, Adventure, Comedy",tt0377981,84.0,6.0,"$193,967,670"
295,368,Christopher Robin,"$99,215,042","Comedy, Drama, Family",tt4575576,104.0,7.3,"$197,744,377"
296,369,Olympus Has Fallen,"$98,925,640","Action, Thriller",tt2302755,119.0,6.5,"$170,270,201"
297,370,The Green Hornet,"$98,780,042","Action, Comedy",tt0990407,119.0,5.8,"$227,817,248"
298,371,Date Night,"$98,711,404","Comedy, Crime, Romance",tt1279935,88.0,6.3,"$152,263,880"
299,372,Sausage Party,"$97,685,686","Animation, Adventure, Comedy",tt1700841,89.0,6.2,"$140,705,322"
300,373,The Social Network,"$96,962,694","Biography, Drama",tt1285016,120.0,7.7,"$224,920,315"
301,374,Rocketman,"$96,368,160","Biography, Drama, Music",tt2066051,121.0,7.7,"$195,179,299"
302,375,Zero Dark Thirty,"$95,720,716","Drama, History, Thriller",tt1790885,157.0,7.4,"$132,820,716"
303,376,Sex and the City 2,"$95,347,692","Comedy, Drama, Romance",tt1261945,146.0,4.4,"$290,745,055"
304,377,42,"$95,001,343","Biography, Drama, Sport",tt0453562,128.0,7.5,"$97,470,701"
305,378,The Book of Eli,"$94,835,059","Action, Adventure, Drama",tt1037705,118.0,6.9,"$157,107,755"
306,379,Flight,"$93,772,375","Drama, Thriller",tt1907668,138.0,7.3,"$161,772,375"
307,381,Tomorrowland,"$93,436,322","Action, Adventure, Family",tt1964418,130.0,6.4,"$209,035,668"
308,383,The Magnificent Seven,"$93,432,655","Action, Adventure, Western",tt2404435,132.0,6.9,"$162,360,636"
309,384,Elysium,"$93,050,117","Action, Drama, Sci-Fi",tt1535108,109.0,6.6,"$286,140,700"
310,386,The Town,"$92,186,262","Crime, Drama, Thriller",tt0840361,125.0,7.6,"$154,026,136"
311,387,Non-Stop,"$92,168,600","Action, Mystery, Thriller",tt2024469,106.0,7.0,"$222,809,600"
312,388,Blade Runner 2049,"$92,054,159","Action, Drama, Mystery",tt1856101,164.0,8.0,"$259,239,658"
313,389,John Wick: Chapter 2,"$92,029,184","Action, Crime, Thriller",tt4425200,122.0,7.5,"$171,539,887"
314,390,Think Like a Man,"$91,547,205","Comedy, Romance",tt1621045,122.0,6.6,"$96,070,507"
315,391,Heaven Is for Real,"$91,443,253","Biography, Drama, Family",tt1929263,99.0,5.8,"$101,888,019"
316,392,Ride Along 2,"$91,221,830","Action, Comedy, Crime",tt2869728,102.0,5.9,"$124,605,297"
317,393,The Imitation Game,"$91,125,683","Biography, Drama, Thriller",tt2084970,114.0,8.0,"$233,555,708"
318,395,Get Hard,"$90,411,453","Comedy, Crime",tt2561572,100.0,6.0,"$111,711,453"
319,396,RED,"$90,380,162","Action, Comedy, Crime",tt1245526,111.0,7.1,"$199,006,387"
320,397,Planes,"$90,288,712","Animation, Adventure, Comedy",tt1691917,91.0,5.7,"$239,258,712"
321,398,Terminator Genisys,"$89,760,956","Action, Adventure, Sci-Fi",tt1340138,126.0,6.4,"$440,603,537"
322,399,The Lone Ranger,"$89,302,115","Action, Adventure, Comedy",tt1210819,150.0,6.4,"$260,502,115"
323,400,Taken 3,"$89,256,424","Action, Thriller",tt2446042,108.0,6.0,"$326,479,141"
324,401,Don't Breathe,"$89,217,875","Crime, Horror, Thriller",tt3958034,86.0,6.6,"$157,830,487"
325,403,Oblivion,"$89,021,735","Action, Adventure, Sci-Fi",tt1483013,124.0,7.0,"$286,168,572"
326,405,Percy Jackson & the Olympians: The Lightning Thief,"$88,761,720","Adventure, Family, Fantasy",tt0814255,118.0,5.9,"$226,497,209"
327,406,The Muppets,"$88,631,237","Adventure, Comedy, Family",tt1204342,103.0,7.1,"$165,184,237"
328,407,Miss Peregrine's Home for Peculiar Children,"$87,242,834","Adventure, Drama, Family",tt1935859,127.0,6.7,"$296,482,446"
329,408,Sisters,"$87,044,645",Comedy,tt1850457,118.0,6.0,"$105,011,053"
330,411,The Campaign,"$86,907,746",Comedy,tt1790886,85.0,6.1,"$104,907,746"
331,413,The Accountant,"$86,260,045","Action, Crime, Drama",tt2140479,128.0,7.3,"$155,160,045"
332,414,Dumb and Dumber To,"$86,208,010",Comedy,tt2096672,109.0,5.6,"$169,837,010"
333,415,The Emoji Movie,"$86,089,513","Animation, Adventure, Comedy",tt4877122,86.0,3.2,"$217,776,646"
334,416,Annie,"$85,911,262","Comedy, Drama, Family",tt1823664,118.0,5.3,"$136,853,506"
335,417,Alvin and the Chipmunks: The Road Chip,"$85,886,987","Animation, Adventure, Comedy",tt2974918,92.0,5.1,"$234,798,636"
336,418,Fury,"$85,817,906","Action, Drama, War",tt2713180,134.0,7.6,"$211,817,906"
337,419,Alita: Battle Angel,"$85,710,210","Action, Adventure, Sci-Fi",tt0437086,122.0,7.5,"$404,852,543"
338,420,Real Steel,"$85,468,508","Action, Drama, Family",tt0433035,127.0,7.1,"$299,268,508"
339,421,Power Rangers,"$85,364,450","Action, Adventure, Sci-Fi",tt3717490,124.0,6.0,"$142,337,240"
340,422,Green Book,"$85,080,171","Biography, Comedy, Drama",tt6966692,130.0,8.3,"$327,909,440"
341,423,The Expendables 2,"$85,017,401","Action, Adventure, Thriller",tt1764651,103.0,6.6,"$314,975,955"
342,424,Paranormal Activity 2,"$84,752,907",Horror,tt1536044,91.0,5.7,"$177,512,032"
343,425,Tammy,"$84,525,432","Comedy, Romance",tt2103254,97.0,4.9,"$100,375,432"
344,426,Ferdinand,"$84,410,380","Animation, Adventure, Comedy",tt3411444,108.0,6.7,"$296,069,199"
345,427,"Crazy, Stupid, Love.","$84,351,197","Comedy, Drama, Romance",tt1570728,118.0,7.4,"$145,051,197"
346,428,Annabelle,"$84,273,813","Horror, Mystery, Thriller",tt3322940,99.0,5.4,"$257,047,661"
347,429,The Other Woman,"$83,911,193","Comedy, Romance",tt2203939,109.0,6.0,"$196,710,396"
348,430,Wrath of the Titans,"$83,670,083","Action, Adventure, Fantasy",tt1646987,99.0,5.7,"$301,970,083"
349,431,Insidious: Chapter 2,"$83,586,447","Horror, Mystery, Thriller",tt2226417,106.0,6.6,"$161,919,318"
350,432,Battle Los Angeles,"$83,552,429","Action, Sci-Fi",tt1217613,116.0,5.8,"$211,819,354"
351,433,Immortals,"$83,504,017","Action, Drama, Fantasy",tt1253864,110.0,6.0,"$226,904,017"
352,434,I Can Only Imagine,"$83,482,352","Biography, Drama, Family",tt6450186,110.0,7.4,"$86,026,201"
353,435,Penguins of Madagascar,"$83,348,920","Animation, Adventure, Comedy",tt1911658,92.0,6.7,"$373,515,621"
354,436,Saving Mr. Banks,"$83,301,580","Biography, Comedy, Drama",tt2140373,125.0,7.5,"$117,867,984"
355,437,Smallfoot,"$83,240,103","Animation, Adventure, Comedy",tt6182908,96.0,6.7,"$214,040,103"
356,438,Turbo,"$83,028,128","Animation, Adventure, Comedy",tt1860353,96.0,6.4,"$282,570,682"
357,439,The Descendants,"$82,584,160","Comedy, Drama",tt1033575,115.0,7.3,"$177,243,185"
358,441,Let's Be Cops,"$82,390,774","Action, Comedy, Crime",tt1924435,104.0,6.4,"$138,224,951"
359,442,Teenage Mutant Ninja Turtles: Out of the Shadows,"$82,051,601","Action, Adventure, Comedy",tt3949660,112.0,6.0,"$245,623,848"
360,443,The Post,"$81,903,458","Biography, Drama, History",tt6294822,116.0,7.2,"$179,769,457"
361,444,Maze Runner: The Scorch Trials,"$81,697,192","Action, Adventure, Sci-Fi",tt4046784,131.0,6.3,"$312,296,056"
362,445,Unstoppable,"$81,562,942","Action, Thriller",tt0477080,98.0,6.8,"$11,845,347"
363,453,Ted 2,"$81,476,385",Comedy,tt2637276,115.0,6.3,"$215,863,606"
364,454,Eat Pray Love,"$80,574,010","Biography, Drama, Romance",tt0879870,133.0,5.8,"$204,594,016"
365,455,Hustlers,"$80,553,967","Comedy, Crime, Drama",tt1604115,95.0,5.5,"$157,563,598"
366,457,Zookeeper,"$80,360,843","Comedy, Family, Fantasy",tt1222817,102.0,5.2,"$169,852,759"
367,458,The Mummy,"$80,101,125","Action, Adventure, Fantasy",tt2345759,110.0,5.5,"$409,231,607"
368,459,Goosebumps,"$80,080,379","Adventure, Comedy, Family",tt1051904,103.0,6.3,"$158,260,952"
369,460,Jack Reacher,"$80,070,736","Action, Thriller",tt0790724,130.0,7.0,"$218,340,595"
370,461,Dear John,"$80,014,842","Drama, Romance, War",tt0989757,108.0,6.3,"$114,984,666"
371,462,War Horse,"$79,884,879","Action, Adventure, Drama",tt1568911,146.0,7.2,"$177,584,879"
372,464,Dark Shadows,"$79,727,149","Comedy, Fantasy, Horror",tt1077368,113.0,6.2,"$245,527,149"
373,465,Limitless,"$79,249,455","Sci-Fi, Thriller",tt1219289,105.0,7.4,"$161,849,455"
374,468,The Purge: Election Year,"$79,213,375","Action, Horror, Sci-Fi",tt4094724,108.0,6.0,"$118,587,880"
375,469,Pixels,"$78,747,585","Action, Comedy, Fantasy",tt1664775,100.0,4.6,"$244,874,809"
376,471,Tower Heist,"$78,046,570","Action, Comedy, Crime",tt0471042,104.0,6.2,"$152,930,623"
377,472,The Monuments Men,"$78,031,620","Comedy, Drama, History",tt2177771,118.0,6.1,"$155,641,650"
378,473,The Adventures of Tintin,"$77,591,831","Animation, Action, Adventure",tt0983193,107.0,7.3,"$373,993,951"
379,474,Night School,"$77,339,130",Comedy,tt5599520,85.0,7.2,"$103,105,878"
380,476,Parental Guidance,"$77,267,296","Comedy, Family",tt1047540,105.0,6.1,"$119,772,232"
381,477,The A-Team,"$77,222,099","Action, Adventure, Thriller",tt0429493,117.0,6.8,"$177,238,796"
382,478,Alice Through the Looking Glass,"$77,042,381","Adventure, Family, Fantasy",tt2567026,113.0,6.2,"$299,457,024"
383,480,Paddington,"$76,271,832","Adventure, Comedy, Family",tt1109624,95.0,7.2,"$282,839,394"
384,481,Pete's Dragon,"$76,233,151","Action, Adventure, Comedy",tt2788732,102.0,6.7,"$143,695,338"
385,482,The Intern,"$75,764,672","Comedy, Drama",tt1636456,65.0,5.5,"$194,564,672"
386,484,Contagion,"$75,658,097","Action, Drama, Thriller",tt1598778,106.0,6.6,"$136,515,867"
387,485,We Bought a Zoo,"$75,624,550","Comedy, Drama, Family",tt1389137,124.0,7.1,"$120,081,841"
388,486,2 Guns,"$75,612,460","Action, Comedy, Thriller",tt1272878,109.0,6.7,"$131,940,411"
389,487,Moneyball,"$75,605,492","Biography, Drama, Sport",tt1210166,133.0,7.6,"$110,206,216"
390,488,The Hitman's Bodyguard,"$75,468,583","Action, Comedy, Crime",tt1959563,118.0,6.9,"$180,650,747"
391,489,The Girl on the Train,"$75,395,035","Crime, Drama, Mystery",tt2387589,80.0,4.4,"$173,185,859"
392,493,Alien: Covenant,"$74,262,031","Horror, Sci-Fi, Thriller",tt2316204,122.0,6.4,"$240,891,763"
393,494,Jack and Jill,"$74,158,157",Comedy,tt0810913,91.0,3.3,"$149,673,788"
394,495,Captain Underpants: The First Epic Movie,"$73,921,000","Animation, Action, Comedy",tt2091256,89.0,6.2,"$125,427,681"
395,496,Hugo,"$73,864,507","Drama, Family, Fantasy",tt0970179,126.0,7.5,"$185,770,160"
396,498,Yesterday,"$73,286,650","Comedy, Fantasy, Music",tt8079248,116.0,6.3,"$153,712,841"
397,499,White House Down,"$73,103,784","Action, Drama, Thriller",tt2334879,131.0,6.4,"$205,366,737"
398,500,John Carter,"$73,078,100","Action, Adventure, Sci-Fi",tt0401729,132.0,6.6,"$284,139,100"
399,501,Dinner for Schmucks,"$73,026,337",Comedy,tt0427152,114.0,5.9,"$86,855,739"
400,502,Justin Bieber: Never Say Never,"$73,013,910","Documentary, Music",tt1702443,105.0,1.6,"$99,036,827"
401,503,Hercules,"$72,688,614","Action, Adventure, Fantasy",tt1267297,98.0,6.0,"$244,819,862"
402,505,Storks,"$72,679,278","Animation, Adventure, Comedy",tt4624424,87.0,6.8,"$183,388,953"
403,506,Bridge of Spies,"$72,313,754","Drama, History, Thriller",tt3682448,142.0,7.6,"$165,478,348"
404,507,Dolphin Tale,"$72,286,779","Drama, Family",tt1564349,113.0,6.9,"$95,932,565"
405,508,A Bad Moms Christmas,"$72,110,659",Comedy,tt6359956,104.0,5.5,"$130,560,428"
406,509,10 Cloverfield Lane,"$72,082,998","Drama, Horror, Mystery",tt1179933,103.0,7.2,"$110,216,998"
407,510,The Purge: Anarchy,"$71,962,800","Action, Horror, Sci-Fi",tt2975578,103.0,6.5,"$111,928,365"
408,511,Mama,"$71,628,180","Horror, Thriller",tt1805319,50.0,4.5,"$146,428,180"
409,516,Safe Haven,"$71,349,120","Drama, Romance, Thriller",tt1702439,115.0,6.7,"$97,594,140"
410,517,Paul Blart: Mall Cop 2,"$71,038,190","Action, Comedy, Crime",tt3450650,94.0,4.4,"$107,588,225"
411,518,The Smurfs 2,"$71,017,784","Animation, Adventure, Comedy",tt2017020,105.0,5.4,"$347,545,360"
412,519,No Strings Attached,"$70,662,220","Comedy, Romance",tt1411238,108.0,6.2,"$149,228,077"
413,520,The Best Man Holiday,"$70,525,195","Comedy, Drama",tt2083355,123.0,6.7,"$72,835,710"
414,521,The Big Short,"$70,259,870","Biography, Comedy, Drama",tt1596363,130.0,7.8,"$133,440,870"
415,522,Act of Valor,"$70,012,847","Action, Adventure, Thriller",tt1591479,110.0,6.5,"$82,497,035"
416,523,The First Purge,"$69,488,745","Action, Horror, Sci-Fi",tt6133466,98.0,5.1,"$137,056,262"
417,524,Game Night,"$69,179,066","Action, Comedy, Crime",tt2704998,100.0,7.0,"$117,679,066"
418,525,Good Boys,"$69,056,735","Adventure, Comedy",tt7343762,89.0,6.5,"$110,940,306"
419,526,Book Club,"$68,566,296","Comedy, Drama, Romance",tt4727712,72.0,6.6,"$104,438,188"
420,528,Percy Jackson: Sea of Monsters,"$68,559,554","Adventure, Family, Fantasy",tt1854564,106.0,5.8,"$199,850,315"
421,529,The House with a Clock in Its Walls,"$68,549,695","Comedy, Family, Fantasy",tt2119543,105.0,6.0,"$131,457,147"
422,530,Skyscraper,"$68,420,120","Action, Adventure, Thriller",tt5758778,102.0,5.8,"$304,868,961"
423,531,Mr. Popper's Penguins,"$68,224,452","Comedy, Family, Fantasy",tt1396218,94.0,6.0,"$187,361,754"
424,532,War Room,"$67,790,117",Drama,tt3832914,120.0,6.5,"$73,267,874"
425,533,Insidious: The Last Key,"$67,745,330","Horror, Mystery, Thriller",tt5726086,103.0,5.7,"$167,885,588"
426,534,The Tourist,"$67,631,157","Action, Adventure, Crime",tt1243957,103.0,6.0,"$278,780,441"
427,535,This Is 40,"$67,544,505","Comedy, Romance",tt1758830,134.0,6.2,"$88,215,156"
428,536,Instant Family,"$67,363,237","Comedy, Drama",tt7401588,118.0,7.4,"$120,556,201"
429,537,A Good Day to Die Hard,"$67,349,198","Action, Thriller",tt1606378,98.0,5.3,"$304,654,182"
430,538,Lights Out,"$67,268,835","Drama, Horror, Mystery",tt1085448,,6.6,"$148,868,835"
431,542,Hacksaw Ridge,"$67,209,615","Biography, Drama, History",tt2119532,139.0,8.1,"$180,450,918"
432,543,The Bounty Hunter,"$67,061,228","Action, Comedy, Romance",tt1038919,110.0,5.6,"$136,333,522"
433,545,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","$66,954,149","Comedy, Family",tt1698641,81.0,6.2,"$100,654,149"
434,546,Contraband,"$66,528,000","Action, Crime, Drama",tt1524137,109.0,6.5,"$96,262,212"
435,547,Looper,"$66,486,205","Action, Adventure, Crime",tt1276104,113.0,7.4,"$176,506,819"
436,548,Warm Bodies,"$66,380,662","Comedy, Horror, Romance",tt1588173,98.0,6.9,"$116,980,662"
437,549,Allegiant,"$66,184,051","Action, Adventure, Mystery",tt3410834,120.0,5.7,"$179,246,868"
438,550,Magic Mike XXL,"$66,013,057","Comedy, Drama, Music",tt2268016,115.0,5.6,"$117,813,057"
439,551,Madea's Witness Protection,"$65,653,242","Comedy, Crime, Drama",tt2215285,114.0,5.0,"$66,899,242"
440,552,Battleship,"$65,422,625","Action, Adventure, Sci-Fi",tt1440129,131.0,5.8,"$303,025,485"
441,553,The Visit,"$65,206,105","Horror, Mystery, Thriller",tt1605776,90.0,8.3,"$98,450,062"
442,555,Jack the Giant Slayer,"$65,187,603","Adventure, Fantasy",tt1351685,114.0,6.3,"$197,687,603"
443,556,Think Like a Man Too,"$65,182,182","Comedy, Romance",tt2239832,106.0,5.8,"$70,181,428"
444,557,Now You See Me 2,"$65,075,540","Action, Adventure, Comedy",tt3110958,129.0,6.5,"$334,897,606"
445,558,Exodus: Gods and Kings,"$65,014,513","Action, Drama, Fantasy",tt1528100,150.0,6.0,"$268,175,631"
446,559,Pitch Perfect,"$65,001,093","Comedy, Music, Romance",tt1981677,112.0,7.2,"$115,350,426"
447,560,Mirror Mirror,"$64,935,167","Adventure, Comedy, Drama",tt1667353,106.0,5.6,"$183,018,522"
448,561,Chronicle,"$64,575,175","Drama, Sci-Fi, Thriller",tt1706593,84.0,7.1,"$126,636,097"
449,562,A Dog's Purpose,"$64,508,620","Adventure, Comedy, Drama",tt1753383,100.0,7.1,"$205,035,819"
450,563,The Purge,"$64,473,115","Horror, Thriller",tt2184339,85.0,5.7,"$89,328,627"
